Airline ID,Airline Code,Flight Number,Departure Airport Code,Arrival Airport code,Air Time,Scheduled Departure,Actual Departure,Scheduled Arrival,Actual Arrival,Delay In Minutes
308235842,WN,641,MDW,CAK,52,00:01:00+00,00:45:00+00,00:53:00+00,01:35:00+00,86
308260481,WN,641,STL,MDW,45,22:27:00+00,23:19:00+00,23:12:00+00,00:02:00+00,-1338
308189550,WN,641,BNA,STL,48,20:54:00+00,21:21:00+00,21:42:00+00,22:10:00+00,55
308197117,WN,641,CHS,BNA,66,19:11:00+00,19:31:00+00,20:17:00+00,20:35:00+00,38
308256474,WN,642,SFO,DEN,122,21:37:00+00,21:30:00+00,23:39:00+00,23:39:00+00,-7
308192877,WN,642,BWI,AUS,170,11:58:00+00,11:59:00+00,14:48:00+00,14:48:00+00,1
308182190,WN,642,ALB,BWI,50,10:08:00+00,10:03:00+00,10:58:00+00,10:51:00+00,-12
308235933,WN,643,MDW,LGA,93,14:30:00+00,14:53:00+00,16:03:00+00,16:35:00+00,55
308187976,WN,643,BHM,MDW,91,12:13:00+00,12:11:00+00,13:44:00+00,13:44:00+00,-2
308228312,WN,645,LAS,MCO,259,23:24:00+00,00:28:00+00,03:43:00+00,04:39:00+00,-1320
308228879,WN,645,LAX,LAS,46,21:45:00+00,21:58:00+00,22:31:00+00,22:44:00+00,26
308258424,WN,645,SJC,LAX,49,20:04:00+00,20:03:00+00,20:53:00+00,20:52:00+00,-2
308258478,WN,646,SJC,PHX,93,02:53:00+00,03:48:00+00,04:26:00+00,05:20:00+00,109
308264834,WN,649,TPA,AUS,123,15:43:00+00,15:42:00+00,17:46:00+00,17:42:00+00,-5
308249206,WN,649,PHL,TPA,126,12:24:00+00,12:35:00+00,14:30:00+00,14:36:00+00,17
308202210,WN,653,DAL,SAT,46,12:38:00+00,12:35:00+00,13:24:00+00,13:18:00+00,-9
308256003,WN,654,SEA,LAS,133,13:37:00+00,13:41:00+00,15:50:00+00,15:45:00+00,-1
308228447,WN,654,LAS,SAT,143,16:31:00+00,16:35:00+00,18:54:00+00,18:59:00+00,9
308238020,WN,659,MKE,LGA,100,11:16:00+00,11:14:00+00,12:56:00+00,13:00:00+00,2
308189498,WN,669,BNA,MDW,70,11:26:00+00,11:27:00+00,12:36:00+00,12:39:00+00,4
308203612,WN,683,DEN,LAS,86,21:49:00+00,00:08:00+00,23:15:00+00,01:34:00+00,-2602
308185885,WN,683,AUS,DEN,110,19:01:00+00,19:09:00+00,20:51:00+00,20:53:00+00,10
308218622,WN,683,HOU,AUS,28,17:42:00+00,17:51:00+00,18:10:00+00,18:21:00+00,20
308260428,WN,683,STL,HOU,94,15:19:00+00,15:36:00+00,16:53:00+00,17:09:00+00,33
308199156,WN,683,CMH,STL,62,13:23:00+00,13:46:00+00,14:25:00+00,14:49:00+00,47
308254557,WN,691,SAN,SFO,65,13:47:00+00,13:52:00+00,14:52:00+00,14:58:00+00,11
308189383,WN,7,BNA,BWI,84,18:43:00+00,19:00:00+00,20:07:00+00,20:26:00+00,36
308208814,WN,7,ECP,BNA,63,17:00:00+00,17:19:00+00,18:03:00+00,18:22:00+00,38
308218688,WN,7,HOU,ECP,83,14:58:00+00,15:14:00+00,16:21:00+00,16:41:00+00,36
308202132,WN,7,DAL,HOU,47,13:39:00+00,13:41:00+00,14:26:00+00,14:26:00+00,2
308260484,WN,711,STL,MKE,50,22:33:00+00,22:40:00+00,23:23:00+00,23:28:00+00,12
308256250,WN,711,SEA,STL,205,18:19:00+00,18:31:00+00,21:44:00+00,21:59:00+00,27
308228453,WN,711,LAS,SEA,116,15:22:00+00,15:27:00+00,17:18:00+00,17:31:00+00,18
308254695,WN,711,SAT,LAS,135,12:04:00+00,12:01:00+00,14:19:00+00,14:19:00+00,-3
308239916,WN,713,MSY,DAL,62,17:22:00+00,17:18:00+00,18:24:00+00,18:23:00+00,-5
308202211,WN,713,DAL,SAT,46,19:14:00+00,19:14:00+00,20:00:00+00,19:54:00+00,-6
308185920,WN,714,AUS,HRL,52,18:04:00+00,18:02:00+00,18:56:00+00,18:46:00+00,-12
308202114,WN,714,DAL,AUS,34,16:24:00+00,16:26:00+00,16:58:00+00,16:58:00+00,2
308235853,WN,718,MDW,CMH,47,23:22:00+00,23:50:00+00,00:09:00+00,00:47:00+00,66
308253726,WN,718,ROC,MDW,81,21:03:00+00,21:47:00+00,22:24:00+00,23:07:00+00,87
308235397,WN,718,MCO,ROC,141,18:02:00+00,18:28:00+00,20:23:00+00,21:08:00+00,71
308218728,WN,718,HOU,MCO,120,15:10:00+00,15:24:00+00,17:10:00+00,17:26:00+00,30
308244006,WN,718,OKC,HOU,66,13:17:00+00,13:19:00+00,14:23:00+00,14:25:00+00,4
308264862,WN,721,TPA,CMH,112,23:08:00+00,23:37:00+00,01:00:00+00,01:29:00+00,58
308185953,WN,725,AUS,MCO,139,21:20:00+00,21:23:00+00,23:39:00+00,23:34:00+00,-2
308221712,WN,727,ISP,MCO,138,11:14:00+00,11:11:00+00,13:32:00+00,13:22:00+00,-13
308249678,WN,733,PHX,SJC,89,15:50:00+00,15:48:00+00,17:19:00+00,17:17:00+00,-4
308236011,WN,733,MDW,PHX,182,11:50:00+00,11:50:00+00,14:52:00+00,14:54:00+00,2
308185955,WN,738,AUS,MDW,138,18:46:00+00,18:45:00+00,21:04:00+00,21:06:00+00,1
308254633,WN,742,SAT,DAL,41,14:14:00+00,14:14:00+00,14:55:00+00,14:59:00+00,4
308254696,WN,743,SAT,LAS,136,19:41:00+00,19:52:00+00,21:57:00+00,22:33:00+00,47
308218633,WN,763,HOU,BOS,207,13:49:00+00,13:46:00+00,17:16:00+00,17:14:00+00,-5
308228247,WN,797,LAS,IND,194,22:34:00+00,23:50:00+00,01:48:00+00,03:10:00+00,158
308254435,WN,797,SAN,LAS,61,20:54:00+00,21:13:00+00,21:55:00+00,22:10:00+00,34
308256865,WN,797,SFO,SAN,69,19:02:00+00,19:00:00+00,20:11:00+00,20:11:00+00,-2
308236025,WN,798,MDW,ROC,71,01:49:00+00,02:25:00+00,03:00:00+00,03:35:00+00,71
308264947,WN,798,TPA,MDW,138,22:32:00+00,22:27:00+00,00:50:00+00,00:46:00+00,-9
308249740,WN,798,PHX,TPA,235,18:03:00+00,18:03:00+00,21:58:00+00,21:46:00+00,-12
308259130,WN,798,SLC,LAX,87,13:40:00+00,13:40:00+00,15:07:00+00,15:07:00+00,0
308218647,WN,8,HOU,DAL,40,13:08:00+00,13:06:00+00,13:48:00+00,13:49:00+00,-1
308184811,WN,8,ATL,HOU,97,10:41:00+00,10:39:00+00,12:18:00+00,12:20:00+00,0
308202179,WN,802,DAL,MAF,46,22:04:00+00,22:01:00+00,22:50:00+00,22:54:00+00,1
308254634,WN,802,SAT,DAL,41,20:39:00+00,20:39:00+00,21:20:00+00,21:21:00+00,1
308249707,WN,804,PHX,SMF,93,21:43:00+00,21:41:00+00,23:16:00+00,23:16:00+00,-2
308236023,WN,804,MDW,RDU,87,14:22:00+00,14:41:00+00,15:49:00+00,16:09:00+00,39
308185956,WN,804,AUS,MDW,134,11:21:00+00,11:39:00+00,13:35:00+00,13:56:00+00,39
308253011,WN,804,RDU,PHX,236,16:38:00+00,16:50:00+00,20:34:00+00,20:51:00+00,29
308266156,WN,805,TUS,SAN,57,02:38:00+00,03:16:00+00,03:35:00+00,04:12:00+00,75
308254541,WN,805,SAN,SFO,65,04:23:00+00,04:45:00+00,05:28:00+00,05:51:00+00,45
308192887,WN,806,BWI,BHM,95,23:04:00+00,23:19:00+00,00:39:00+00,00:49:00+00,25
308255407,WN,806,SDF,BWI,74,21:02:00+00,21:09:00+00,22:16:00+00,22:29:00+00,20
308234978,WN,806,MCI,DEN,78,15:58:00+00,15:58:00+00,17:16:00+00,17:20:00+00,4
308191138,WN,806,BOS,MCI,175,12:12:00+00,12:30:00+00,15:07:00+00,15:13:00+00,24
308228677,WN,808,LAX,DEN,113,01:33:00+00,03:52:00+00,03:26:00+00,05:48:00+00,281
308228281,WN,808,LAS,LAX,42,00:07:00+00,02:20:00+00,00:49:00+00,03:04:00+00,268
308180422,WN,808,ABQ,LAS,67,22:05:00+00,00:18:00+00,23:12:00+00,01:24:00+00,-2615
308186978,WN,810,BDL,BWI,47,21:07:00+00,21:30:00+00,21:54:00+00,22:19:00+00,48
308202191,WN,815,DAL,MSY,67,00:37:00+00,00:42:00+00,01:44:00+00,01:46:00+00,7
308235860,WN,816,MDW,DEN,116,20:09:00+00,20:08:00+00,22:05:00+00,22:07:00+00,1
308249019,WN,816,PHL,MDW,96,17:21:00+00,17:39:00+00,18:57:00+00,19:15:00+00,36
308235360,WN,816,MCO,PHL,120,14:24:00+00,14:20:00+00,16:24:00+00,16:19:00+00,-9
308235140,WN,820,MCO,BDL,143,13:55:00+00,13:57:00+00,16:18:00+00,16:16:00+00,0
308258394,WN,822,SJC,BUR,48,18:09:00+00,18:36:00+00,18:57:00+00,19:22:00+00,52
308244043,WN,825,OKC,STL,68,11:51:00+00,11:48:00+00,12:59:00+00,12:53:00+00,-9
308260384,WN,825,STL,DCA,98,13:53:00+00,13:55:00+00,15:31:00+00,15:29:00+00,0
308249017,WN,827,PHL,MDW,96,00:13:00+00,00:13:00+00,01:49:00+00,01:49:00+00,0
308254671,WN,831,SAT,ELP,67,17:24:00+00,17:26:00+00,18:31:00+00,18:41:00+00,12
308202214,WN,831,DAL,SAT,46,15:54:00+00,15:51:00+00,16:40:00+00,16:31:00+00,-12
308259652,WN,834,SNA,OAK,60,13:57:00+00,14:09:00+00,14:57:00+00,15:06:00+00,21
308193057,WN,835,BWI,MHT,69,22:31:00+00,22:41:00+00,23:40:00+00,23:43:00+00,13
308218723,WN,837,HOU,MAF,62,02:05:00+00,02:36:00+00,03:07:00+00,03:44:00+00,68
308189449,WN,837,BNA,HOU,92,23:39:00+00,23:54:00+00,01:11:00+00,01:25:00+00,29
308247426,WN,842,PDX,SJC,86,14:47:00+00,14:50:00+00,16:13:00+00,16:13:00+00,3
308218725,WN,845,HOU,MCI,95,21:27:00+00,21:25:00+00,23:02:00+00,23:01:00+00,-3
308264910,WN,845,TPA,HOU,111,18:45:00+00,18:49:00+00,20:36:00+00,20:38:00+00,6
308221432,WN,845,IND,TPA,113,16:05:00+00,16:09:00+00,17:58:00+00,17:58:00+00,4
308193010,WN,845,BWI,IND,78,14:02:00+00,14:04:00+00,15:20:00+00,15:22:00+00,4
308221706,WN,845,ISP,BWI,50,12:15:00+00,12:05:00+00,13:05:00+00,12:52:00+00,-23
308228534,WN,851,LAS,STL,174,00:35:00+00,02:21:00+00,03:29:00+00,05:13:00+00,210
308258419,WN,851,SJC,LAS,69,22:45:00+00,00:15:00+00,23:54:00+00,01:19:00+00,-2705
308266116,WN,855,TUS,DEN,97,13:40:00+00,13:37:00+00,15:17:00+00,15:14:00+00,-6
308218736,WN,860,HOU,MDW,129,14:30:00+00,14:32:00+00,16:39:00+00,16:46:00+00,9
308237371,WN,861,MHT,BWI,64,12:30:00+00,12:32:00+00,13:34:00+00,13:39:00+00,7
308235181,WN,863,MCO,CMH,112,15:00:00+00,14:56:00+00,16:52:00+00,16:46:00+00,-10
308191036,WN,882,BOS,HOU,208,12:48:00+00,12:52:00+00,16:16:00+00,16:18:00+00,6
308243493,WN,888,OAK,GEG,89,16:14:00+00,16:14:00+00,17:43:00+00,17:44:00+00,1
308192760,WN,888,BUR,OAK,50,14:29:00+00,14:23:00+00,15:19:00+00,15:11:00+00,-14
308249479,WN,890,PHX,LAX,56,14:16:00+00,14:14:00+00,15:12:00+00,15:10:00+00,-4
308222797,WN,894,JAX,FLL,68,15:06:00+00,15:07:00+00,16:14:00+00,15:59:00+00,-14
308189462,WN,894,BNA,JAX,71,13:09:00+00,13:07:00+00,14:20:00+00,14:17:00+00,-5
308218738,WN,9,HOU,MSY,47,15:51:00+00,15:56:00+00,16:38:00+00,16:44:00+00,11
308202140,WN,9,DAL,HOU,47,14:04:00+00,14:11:00+00,14:51:00+00,14:56:00+00,12
308218722,WN,904,HOU,MAF,62,13:42:00+00,13:41:00+00,14:44:00+00,14:47:00+00,2
308219027,WN,904,HRL,HOU,47,12:06:00+00,12:09:00+00,12:53:00+00,12:59:00+00,9
308228426,WN,906,LAS,RNO,52,13:49:00+00,13:51:00+00,14:41:00+00,14:47:00+00,8
308191037,WN,909,BOS,HOU,209,18:12:00+00,18:15:00+00,21:41:00+00,21:47:00+00,9
308203620,WN,910,DEN,LAS,86,00:45:00+00,01:54:00+00,02:11:00+00,03:24:00+00,142
308243987,WN,910,OKC,DEN,75,22:29:00+00,22:41:00+00,23:44:00+00,23:54:00+00,22
308202199,WN,910,DAL,OKC,34,21:14:00+00,21:30:00+00,21:48:00+00,22:05:00+00,33
308239915,WN,910,MSY,DAL,63,19:25:00+00,19:27:00+00,20:28:00+00,20:33:00+00,7
308189514,WN,910,BNA,MSY,67,17:32:00+00,17:34:00+00,18:39:00+00,18:40:00+00,3
308209116,WN,910,ELP,HOU,98,12:47:00+00,12:44:00+00,14:25:00+00,14:20:00+00,-8
308228364,WN,910,LAS,ONT,35,03:08:00+00,04:20:00+00,03:43:00+00,04:55:00+00,144
308229284,WN,913,LAX,SJC,50,01:08:00+00,01:13:00+00,01:58:00+00,01:59:00+00,6
308209127,WN,913,ELP,LAX,95,22:33:00+00,22:43:00+00,00:08:00+00,00:18:00+00,20
308185905,WN,913,AUS,ELP,73,20:40:00+00,21:00:00+00,21:53:00+00,22:16:00+00,43
308203292,WN,913,DEN,AUS,108,18:11:00+00,18:30:00+00,19:59:00+00,20:21:00+00,41
308249343,WN,913,PHX,DEN,83,15:57:00+00,16:03:00+00,17:20:00+00,17:33:00+00,19
308243557,WN,913,OAK,PHX,100,13:16:00+00,13:16:00+00,14:56:00+00,14:50:00+00,-6
308249255,WN,916,PHX,ABQ,49,14:41:00+00,14:39:00+00,15:30:00+00,15:31:00+00,-1
308249723,WN,917,PHX,SNA,55,13:18:00+00,13:18:00+00,14:13:00+00,14:14:00+00,1
308254386,WN,938,SAN,DEN,116,16:00:00+00,16:02:00+00,17:56:00+00,18:04:00+00,10
308266157,WN,938,TUS,SAN,57,14:20:00+00,14:14:00+00,15:17:00+00,15:10:00+00,-13
308235050,WN,939,MCI,MSP,59,15:15:00+00,15:11:00+00,16:14:00+00,16:13:00+00,-5
308202186,WN,939,DAL,MCI,69,13:25:00+00,13:20:00+00,14:34:00+00,14:34:00+00,-5
308239605,WN,939,MSP,MDW,62,17:00:00+00,16:54:00+00,18:02:00+00,17:59:00+00,-9
308218634,WN,941,HOU,BOS,206,22:06:00+00,22:13:00+00,01:32:00+00,01:54:00+00,29
308243980,WN,944,OKC,DAL,35,11:40:00+00,11:37:00+00,12:15:00+00,12:14:00+00,-4
308193003,WN,954,BWI,HOU,157,10:45:00+00,10:50:00+00,13:22:00+00,13:27:00+00,10
308249439,WN,958,PHX,IND,190,19:05:00+00,19:19:00+00,22:15:00+00,22:26:00+00,25
308243558,WN,958,OAK,PHX,99,16:45:00+00,16:47:00+00,18:24:00+00,18:19:00+00,-3
308228442,WN,958,LAS,SAN,47,13:20:00+00,13:17:00+00,14:07:00+00,14:02:00+00,-8
308235834,WN,973,MDW,BWI,84,23:15:00+00,23:11:00+00,00:39:00+00,00:33:00+00,-10
308218642,WN,980,HOU,CRP,33,01:42:00+00,01:54:00+00,02:15:00+00,02:23:00+00,20
308203852,WN,986,DEN,PHX,87,15:26:00+00,15:36:00+00,16:53:00+00,17:02:00+00,19
308192954,WN,986,BWI,DEN,199,10:45:00+00,10:36:00+00,14:04:00+00,13:55:00+00,-18
308218671,WN,987,HOU,DCA,167,16:06:00+00,16:03:00+00,18:53:00+00,18:43:00+00,-13
308189444,WN,988,BNA,FLL,112,23:39:00+00,23:55:00+00,01:31:00+00,01:44:00+00,29
308199036,WN,988,CMH,BNA,54,21:52:00+00,22:17:00+00,22:46:00+00,23:09:00+00,48
308202187,WN,988,DAL,MCI,70,16:42:00+00,16:40:00+00,17:52:00+00,17:56:00+00,2
308235034,WN,988,MCI,MDW,62,18:29:00+00,19:29:00+00,19:31:00+00,20:38:00+00,127
308249389,WN,992,PHX,ELP,58,19:50:00+00,19:48:00+00,20:48:00+00,20:48:00+00,-2
308234388,WN,993,MAF,DAL,49,15:34:00+00,15:38:00+00,16:23:00+00,16:26:00+00,7
308198281,WN,996,CLT,BWI,62,11:09:00+00,11:12:00+00,12:11:00+00,12:11:00+00,3
308193013,WN,998,BWI,ISP,45,23:05:00+00,23:04:00+00,23:50:00+00,23:47:00+00,-4
308264846,WN,998,TPA,BWI,118,20:17:00+00,20:22:00+00,22:15:00+00,22:15:00+00,5
308198617,YV,2675,CLT,LIT,89,13:45:00+00,14:26:00+00,15:14:00+00,15:54:00+00,81
308219433,YV,2675,IAD,CLT,49,11:17:00+00,11:27:00+00,12:06:00+00,12:23:00+00,27
308198333,YV,2676,CLT,CLE,64,22:00:00+00,22:05:00+00,23:04:00+00,23:09:00+00,10
308235753,YV,2676,MDT,CLT,60,19:34:00+00,19:31:00+00,20:34:00+00,20:36:00+00,-1
308236510,YV,2679,MEM,CLT,76,00:00:00+00,00:39:00+00,01:16:00+00,01:55:00+00,78
308198324,YV,2679,CLT,CHS,33,02:42:00+00,02:57:00+00,03:15:00+00,03:25:00+00,25
308198355,YV,2680,CLT,CVG,69,14:12:00+00,14:17:00+00,15:21:00+00,15:10:00+00,-6
308250806,YV,2680,PNS,CLT,76,11:14:00+00,11:14:00+00,12:30:00+00,12:26:00+00,-4
308198540,YV,2681,CLT,ILM,33,15:29:00+00,15:33:00+00,16:02:00+00,16:02:00+00,4
308198331,YV,2682,CLT,CLE,64,02:31:00+00,02:43:00+00,03:35:00+00,03:46:00+00,23
308254755,YV,2682,SAV,CLT,46,00:11:00+00,00:04:00+00,00:57:00+00,00:44:00+00,-20
308198806,YV,2683,CLT,PNS,73,13:52:00+00,13:45:00+00,15:05:00+00,14:57:00+00,-15
308235754,YV,2683,MDT,CLT,60,10:55:00+00,10:49:00+00,11:55:00+00,11:52:00+00,-9
308206799,YV,2685,DSM,CLT,109,18:47:00+00,18:48:00+00,20:36:00+00,20:43:00+00,8
308198521,YV,2685,CLT,IAD,61,22:07:00+00,22:07:00+00,23:08:00+00,22:59:00+00,-9
308198341,YV,2686,CLT,CMH,57,15:53:00+00,16:02:00+00,16:50:00+00,16:57:00+00,16
308253324,YV,2686,RIC,CLT,43,13:31:00+00,13:34:00+00,14:14:00+00,14:22:00+00,11
308198635,YV,2687,CLT,MCI,115,22:10:00+00,22:34:00+00,00:05:00+00,00:23:00+00,42
308198807,YV,2689,CLT,PNS,73,17:38:00+00,17:41:00+00,18:51:00+00,18:51:00+00,3
308253325,YV,2689,RIC,CLT,43,15:26:00+00,15:32:00+00,16:09:00+00,16:19:00+00,16
308198552,YV,2690,CLT,IND,77,17:31:00+00,17:26:00+00,18:48:00+00,18:35:00+00,-18
308219434,YV,2690,IAD,CLT,49,15:26:00+00,15:21:00+00,16:15:00+00,16:14:00+00,-6
308198478,YV,2691,CLT,GSO,18,22:37:00+00,22:53:00+00,22:55:00+00,23:17:00+00,38
308187945,YV,2691,BHM,CLT,59,20:26:00+00,20:22:00+00,21:25:00+00,21:18:00+00,-11
308245805,YV,2693,ORF,CLT,47,17:00:00+00,17:01:00+00,17:47:00+00,17:52:00+00,6
308192775,YV,2694,BUR,PHX,70,19:50:00+00,19:44:00+00,21:00:00+00,20:55:00+00,-11
308249282,YV,2694,PHX,AUS,116,22:11:00+00,22:47:00+00,00:07:00+00,00:44:00+00,73
308244136,YV,2696,OMA,CLT,121,18:40:00+00,18:39:00+00,20:41:00+00,20:47:00+00,5
308198648,YV,2696,CLT,MDT,69,22:08:00+00,22:20:00+00,23:17:00+00,23:27:00+00,22
308249601,YV,2697,PHX,PSP,37,17:20:00+00,17:22:00+00,17:57:00+00,18:02:00+00,7
308198544,YV,2698,CLT,ILM,33,22:33:00+00,22:37:00+00,23:06:00+00,23:07:00+00,5
308219063,YV,2698,HSV,CLT,59,20:14:00+00,20:13:00+00,21:13:00+00,21:16:00+00,2
308253326,YV,2699,RIC,CLT,43,23:45:00+00,00:05:00+00,00:28:00+00,00:49:00+00,-1399
308198477,YV,2702,CLT,GSO,18,13:54:00+00,14:19:00+00,14:12:00+00,14:41:00+00,54
308255419,YV,2702,SDF,CLT,63,11:10:00+00,11:08:00+00,12:13:00+00,12:03:00+00,-12
308249489,YV,2703,PHX,LGB,49,00:00:00+00,00:21:00+00,00:49:00+00,01:16:00+00,48
308198649,YV,2704,CLT,MDT,68,02:31:00+00,03:21:00+00,03:39:00+00,04:23:00+00,94
308260361,YV,2704,STL,CLT,86,23:29:00+00,23:24:00+00,00:55:00+00,00:49:00+00,-11
308198805,YV,2705,CLT,PNS,74,01:24:00+00,01:28:00+00,02:38:00+00,02:33:00+00,-1
308197128,YV,2705,CHS,CLT,39,23:40:00+00,23:42:00+00,00:19:00+00,00:14:00+00,-3
308254763,YV,2706,SAV,CLT,46,18:37:00+00,18:54:00+00,19:23:00+00,19:34:00+00,28
308198195,YV,2706,CLT,ALB,98,20:45:00+00,21:20:00+00,22:23:00+00,22:54:00+00,66
308234952,YV,2709,MCI,CLT,108,15:25:00+00,15:20:00+00,17:13:00+00,17:10:00+00,-8
308198242,YV,2709,CLT,BHM,57,18:33:00+00,18:34:00+00,19:30:00+00,19:28:00+00,-1
308198894,YV,2710,CLT,SYR,89,17:11:00+00,17:33:00+00,18:40:00+00,19:01:00+00,43
308260364,YV,2710,STL,CLT,86,14:30:00+00,14:22:00+00,15:56:00+00,15:50:00+00,-14
308249256,YV,2712,PHX,ABQ,48,19:37:00+00,19:45:00+00,20:25:00+00,20:37:00+00,20
308255016,YV,2712,SBA,PHX,72,17:05:00+00,16:57:00+00,18:17:00+00,18:09:00+00,-16
308249552,YV,2714,PHX,OMA,126,19:45:00+00,19:49:00+00,21:51:00+00,21:58:00+00,11
308266155,YV,2714,TUS,PHX,31,17:45:00+00,17:32:00+00,18:16:00+00,18:02:00+00,-27
308198885,YV,2715,CLT,STL,87,17:11:00+00,17:09:00+00,18:38:00+00,18:39:00+00,-1
308214721,YV,2715,GSO,CLT,18,15:25:00+00,15:40:00+00,15:43:00+00,16:08:00+00,40
308219065,YV,2716,HSV,CLT,59,11:35:00+00,11:34:00+00,12:34:00+00,12:33:00+00,-2
308198543,YV,2716,CLT,ILM,33,13:53:00+00,14:04:00+00,14:26:00+00,14:34:00+00,19
308198618,YV,2717,CLT,LIT,89,00:15:00+00,00:30:00+00,01:44:00+00,01:57:00+00,28
308197130,YV,2717,CHS,CLT,39,22:01:00+00,22:08:00+00,22:40:00+00,22:42:00+00,9
308198868,YV,2718,CLT,SDF,62,22:25:00+00,22:17:00+00,23:27:00+00,23:09:00+00,-26
308250807,YV,2718,PNS,CLT,76,19:44:00+00,19:51:00+00,21:00:00+00,21:02:00+00,9
308198711,YV,2719,CLT,MYR,39,11:49:00+00,12:00:00+00,12:28:00+00,12:33:00+00,16
308249541,YV,2720,PHX,OAK,86,14:30:00+00,14:37:00+00,15:56:00+00,16:10:00+00,21
308254726,YV,2720,SAT,PHX,109,11:25:00+00,11:14:00+00,13:14:00+00,13:03:00+00,-22
308197129,YV,2722,CHS,CLT,39,09:50:00+00,09:43:00+00,10:29:00+00,10:14:00+00,-22
308198831,YV,2722,CLT,RIC,43,11:51:00+00,11:50:00+00,12:34:00+00,12:34:00+00,-1
308214720,YV,2723,GSO,CLT,18,18:35:00+00,18:31:00+00,18:53:00+00,18:55:00+00,-2
308198317,YV,2723,CLT,CHS,33,20:32:00+00,20:52:00+00,21:05:00+00,21:23:00+00,38
308186012,YV,2724,AVL,CLT,28,11:26:00+00,11:20:00+00,11:54:00+00,11:46:00+00,-14
308198866,YV,2724,CLT,SDF,62,13:59:00+00,14:12:00+00,15:01:00+00,15:04:00+00,16
308209139,YV,2725,ELP,PHX,54,18:34:00+00,18:30:00+00,19:28:00+00,19:25:00+00,-7
308249540,YV,2725,PHX,OAK,87,20:40:00+00,20:49:00+00,22:07:00+00,22:23:00+00,25
308249380,YV,2727,PHX,ELP,52,16:10:00+00,16:13:00+00,17:02:00+00,17:05:00+00,6
308192772,YV,2727,BUR,PHX,70,13:53:00+00,14:00:00+00,15:03:00+00,15:08:00+00,12
308221162,YV,2729,ILM,CLT,39,16:55:00+00,16:59:00+00,17:34:00+00,17:42:00+00,12
308198343,YV,2729,CLT,CMH,57,18:50:00+00,18:45:00+00,19:47:00+00,19:38:00+00,-14
308198480,YV,2730,CLT,GSO,18,15:35:00+00,16:01:00+00,15:53:00+00,16:23:00+00,56
308237378,YV,2730,MHT,CLT,104,12:20:00+00,12:19:00+00,14:04:00+00,14:11:00+00,6
308198542,YV,2732,CLT,ILM,33,00:33:00+00,00:34:00+00,01:06:00+00,01:05:00+00,0
308197868,YV,2732,CLE,CLT,73,22:06:00+00,22:16:00+00,23:19:00+00,23:20:00+00,11
308198824,YV,2734,CLT,RIC,43,22:08:00+00,22:34:00+00,22:51:00+00,23:16:00+00,51
308241173,YV,2734,MYR,CLT,34,20:24:00+00,20:58:00+00,20:58:00+00,21:30:00+00,66
308266149,YV,2736,TUS,PHX,31,15:25:00+00,15:18:00+00,15:56:00+00,15:46:00+00,-17
308198223,YV,2738,CLT,AVL,19,02:33:00+00,02:35:00+00,02:52:00+00,02:58:00+00,8
308219064,YV,2738,HSV,CLT,59,00:15:00+00,00:32:00+00,01:14:00+00,01:33:00+00,36
308198501,YV,2739,CLT,HSV,52,22:26:00+00,22:39:00+00,23:18:00+00,23:30:00+00,25
308253319,YV,2739,RIC,CLT,43,20:17:00+00,20:10:00+00,21:00:00+00,21:04:00+00,-3
308198667,YV,2740,CLT,MHT,111,00:19:00+00,00:15:00+00,02:10:00+00,02:03:00+00,-11
308201563,YV,2740,CVG,CLT,60,22:03:00+00,22:13:00+00,23:03:00+00,23:13:00+00,20
308249381,YV,2741,PHX,ELP,52,22:20:00+00,22:25:00+00,23:12:00+00,23:20:00+00,13
308266151,YV,2741,TUS,PHX,31,20:39:00+00,20:27:00+00,21:10:00+00,20:55:00+00,-27
308192774,YV,2742,BUR,PHX,70,17:10:00+00,17:06:00+00,18:20:00+00,18:12:00+00,-12
308249747,YV,2744,PHX,TUS,24,17:30:00+00,17:34:00+00,17:54:00+00,17:58:00+00,8
308266150,YV,2745,TUS,PHX,31,19:15:00+00,19:10:00+00,19:46:00+00,19:42:00+00,-9
308249544,YV,2747,PHX,OAK,87,23:48:00+00,23:51:00+00,01:15:00+00,01:16:00+00,4
308254730,YV,2747,SAT,PHX,110,20:40:00+00,20:35:00+00,22:30:00+00,22:33:00+00,-2
308192773,YV,2748,BUR,PHX,70,23:35:00+00,23:30:00+00,00:45:00+00,00:54:00+00,4
308198890,YV,2749,CLT,STL,87,15:42:00+00,15:35:00+00,17:09:00+00,17:02:00+00,-14
308255474,YV,2750,SDF,PHL,83,11:04:00+00,11:10:00+00,12:27:00+00,12:42:00+00,21
308249139,YV,2750,PHL,RIC,42,13:54:00+00,14:08:00+00,14:36:00+00,14:42:00+00,20
308198729,YV,2751,CLT,OMA,125,00:47:00+00,00:45:00+00,02:52:00+00,02:45:00+00,-9
308230114,YV,2751,LGA,CLT,74,21:45:00+00,21:44:00+00,22:59:00+00,23:05:00+00,5
308198854,YV,2756,CLT,SAV,35,02:38:00+00,02:41:00+00,03:13:00+00,03:18:00+00,8
308255420,YV,2756,SDF,CLT,63,00:16:00+00,00:15:00+00,01:19:00+00,01:16:00+00,-4
308249645,YV,2757,PHX,SBP,72,03:15:00+00,03:19:00+00,04:27:00+00,04:27:00+00,4
308236511,YV,2758,MEM,CLT,76,11:10:00+00,11:03:00+00,12:26:00+00,12:20:00+00,-13
